date,gross_return,transaction_cost,net_return,turnover,gross_exposure,equity_curve
2024-07-16,0.004384843835651776,0.0002685880822412768,0.0041162557534105,0.3946236559139785,1.0000000000000013,1.052682701217432
2024-07-17,-0.0005972655123908711,0.00021708764749381527,-0.0008143531598846863,0.30000000000000004,1.0000000000000013,1.0518254457333396
2024-07-18,0.00019273922271286615,0.00017529775536365795,1.74414673492082e-05,0.23333333333333334,1.0000000000000013,1.0518437911125085
2024-07-19,0.0035531333814758466,0.0002519198440184329,0.0033012135374574135,0.33333333333333337,1.0000000000000013,1.0553161520750196
2024-07-22,-0.00017310541263854378,0.00014740692007112683,-0.0003205123327096706,0.2,1.0000000000000013,1.0549779102333718
2024-07-23,0.0016300019011296833,0.00014070988306148958,0.0014892920180681938,0.19569892473118283,1.0000000000000004,1.0565490804143207
2024-07-24,-0.0035917153215731315,0.00021569606013327578,-0.003807411381706407,0.29354838709677417,1.0000000000000013,1.0525263634202198
2024-07-25,-0.002303071555058763,0.00032616150306896837,-0.0026292330581277317,0.4236559139784946,1.0000000000000004,1.0497590263109644
2024-07-26,0.002648299046062043,0.00023010881543020667,0.0024181902306318363,0.3258064516129032,1.0000000000000013,1.0522975433329074
2024-07-29,-0.0028540485732246983,0.0002544640575549474,-0.0031085126307796454,0.33333333333333337,1.0000000000000013,1.0490264631281188
2024-07-30,0.0015651387705694205,0.0001476110042639855,0.001417527766305435,0.2,1.0000000000000013,1.050513487267192
2024-07-31,0.0024232317339835593,0.00016515260344584799,0.0022580791305377114,0.2290322580645161,1.0000000000000004,1.0528856298491385
2024-08-01,-0.0016950828780501054,0.0001933482821203124,-0.0018884311601704178,0.26236559139784943,1.0000000000000013,1.0508973278176357
2024-08-02,0.0069043535411985255,0.0002481630319847494,0.006656190509213776,0.33333333333333337,1.0000000000000013,1.0578923006372134
2024-08-05,-0.0012224832295714136,0.00020095193518913454,-0.001423435164760548,0.2946236559139785,1.0000000000000004,1.056386459535957
2024-08-06,0.0009572260100980945,0.0002180278077609094,0.0007391982023371851,0.29354838709677417,1.0000000000000013,1.0571673385078193
2024-08-07,0.0016969401957590694,0.00030971849246748395,0.0013872217032915855,0.43333333333333335,1.0000000000000013,1.0586338639838082
2024-08-08,0.0055359696983501615,0.00024149838659778198,0.005294471311752379,0.30000000000000004,1.0000000000000013,1.06423877060632
2024-08-09,0.0033924996719274145,0.0002395364330451149,0.0031529632388822997,0.2946236559139785,1.0000000000000004,1.067594276327435
2024-08-12,-0.0003734019285683562,0.00017333935468784783,-0.000546741283256204,0.2279569892473118,1.0000000000000013,1.0670105784627988
2024-08-13,0.0044551718673857075,0.00031920415884144934,0.004135967708544258,0.43333333333333335,1.0000000000000013,1.071423699759996
2024-08-14,-0.0021814198883693754,0.00017757844646239083,-0.0023589983348317662,0.23333333333333334,1.0000000000000013,1.0688962130363628
2024-08-15,-0.00605766399415998,0.00022583218204943214,-0.006283496176209412,0.26666666666666666,1.0000000000000013,1.0621798077689841
2024-08-16,0.001304712531815444,0.0002380888551449438,0.0010666236766705003,0.30000000000000004,1.0000000000000013,1.0633127539008318
2024-08-19,-0.0007975801699281446,0.00019413912190440825,-0.0009917192918325528,0.2666666666666667,1.0000000000000013,1.062258246129537
2024-08-20,-0.0064263524793192785,0.00029751791398813297,-0.006723870393307412,0.4,1.0000000000000013,1.0551157593583398
2024-08-21,0.0014791518583934051,0.00030941017720879937,0.0011697416811846059,0.43333333333333335,1.0000000000000013,1.056349972240536
2024-08-22,-0.0005402355741097576,0.0002363256027843193,-0.0007765611768940769,0.3333333333333333,1.0000000000000013,1.055529651862881
2024-08-23,-0.0013835641715847723,0.00026510822061475694,-0.0016486723921995293,0.33333333333333337,1.0000000000000013,1.0537894292667065
2024-08-26,-0.0033010351730696844,0.00021656460223432776,-0.003517599775304012,0.2666666666666667,1.0000000000000013,1.0500826198071003
2024-08-27,-0.001836055451248526,0.00022514992415686096,-0.002061205375405387,0.30000000000000004,1.0000000000000013,1.0479181838665341
2024-08-28,0.005612338336452502,0.00026945096514039096,0.0053428873713121106,0.3666666666666667,1.0000000000000013,1.053517092697283
2024-08-29,0.003644460195737742,0.0001915149603103385,0.0034529452354274035,0.2666666666666667,1.0000000000000013,1.0571548295229536
2024-08-30,-0.00018208192823047483,0.0002547333917935028,-0.0004368153200239776,0.3666666666666667,1.0000000000000013,1.0566930480977808
2024-09-02,-0.003440512064934299,0.000350636778007176,-0.003791148842941475,0.4666666666666667,1.0000000000000013,1.0526869674711405
2024-09-03,0.0007380824302659968,0.00019464752391979215,0.0005434349063462047,0.26666666666666666,1.0000000000000013,1.0532590343147201
2024-09-04,0.004680872687062319,0.00022207517570099495,0.004458797511361324,0.33333333333333337,1.0000000000000013,1.0579553030757414
2024-09-05,0.00021143746738248647,0.0002830042842195638,-7.156681683707732e-05,0.3666666666666667,1.0000000000000013,1.0578795885823444
2024-09-06,0.003428073593171205,0.0002706215227806619,0.003157452070390543,0.3666666666666667,1.0000000000000013,1.0612197926795377
2024-09-09,-0.0021151082764122326,0.00017921957105012452,-0.0022943278474623573,0.23333333333333334,1.0000000000000013,1.0587850065569149
2024-09-10,-0.0007963090701208666,0.00022051802420830363,-0.0010168270943291702,0.3,1.0000000000000013,1.0577084052751784
2024-09-11,-0.005986534841569108,0.00016736479548676671,-0.006153899637055874,0.23333333333333336,1.0000000000000013,1.0511993739038445
2024-09-12,0.0003935018516680378,0.0002612028893776757,0.00013229896229036207,0.35806451612903223,1.0000000000000004,1.0513384464901723
2024-09-13,0.0027054366520963997,0.00031886066694826075,0.002386575985148139,0.4258064516129032,1.0000000000000013,1.0538475455788288
2024-09-16,0.0035534958350644527,0.00022680100566577232,0.0033266948293986806,0.3,1.0000000000000013,1.0573533747596804
2024-09-17,-0.002060408434124684,0.0002490297087936462,-0.00230943814291833,0.33333333333333337,1.0000000000000013,1.054911482545467
2024-09-18,-0.0004946105451254657,0.00016982836124983618,-0.0006644389063753019,0.23333333333333334,1.0000000000000013,1.0542105583136818
2024-09-19,0.0013163807604247581,0.00023666819775217427,0.001079712562672584,0.33333333333333337,1.0000000000000013,1.055348802697195
2024-09-20,0.0013647052033854575,0.00027345421990902574,0.0010912509834764318,0.3666666666666667,1.0000000000000013,1.0565004531160491
2024-09-23,0.004683760855878351,0.00023782107687987731,0.004445939778998474,0.3,1.0000000000000013,1.0611975905070876
2024-09-24,0.0022050170972387627,0.00020314516595083736,0.0020018719312879254,0.26666666666666666,1.0000000000000013,1.0633219721770741
2024-09-25,-0.0018537805464297397,0.0001650247851444397,-0.0020188053315741794,0.23333333333333334,1.0000000000000013,1.061175332110463
2024-09-26,-0.00011503962887035532,0.0002738928148012755,-0.00038893244367163083,0.33333333333333337,1.0000000000000013,1.0607626065953812
2024-09-27,0.004106395411764186,0.0002690202621984342,0.003837375149565752,0.3666666666666667,1.0000000000000013,1.064833150661519
2024-09-30,0.004753856533162806,0.00024074081141544805,0.004513115721747358,0.30000000000000004,1.0000000000000013,1.069638865894807
2024-10-01,-0.0028654947996962082,0.00023308082825757937,-0.0030985756279537876,0.33333333333333337,1.0000000000000013,1.0663245089742333
2024-10-02,-0.00025839655358874444,0.0001667298631175683,-0.00042512641670631275,0.23333333333333334,1.0000000000000013,1.065871186256687
2024-10-03,0.0031375455024726428,0.0003148526707655573,0.0028226928317070855,0.4,1.0000000000000013,1.0688798132136568
2024-10-04,0.0018869676092079348,0.0002985932755498589,0.0015883743336580758,0.3666666666666667,1.0000000000000013,1.0705775944747304
2024-10-07,-0.004447996230145974,0.0003044917337640173,-0.0047524879639099914,0.3924731182795699,1.0000000000000002,1.0654896873425574
2024-10-08,-0.002084695492499238,0.00034620646423831386,-0.002430901956737552,0.48387096774193544,1.0000000000000004,1.0628995863767128
2024-10-09,-0.0023103410939946853,0.00026559893305591094,-0.0025759400270505962,0.3602150537634409,1.0000000000000013,1.0601616207874294
2024-10-10,-0.003051834322287206,0.00015706327604789316,-0.003208897598335099,0.23333333333333334,1.0000000000000013,1.0567596707086375
2024-10-11,0.0008183294979745749,0.0002275605874717734,0.0005907689105028015,0.30000000000000004,1.0000000000000013,1.0573839714679651
2024-10-14,0.000994918204558019,0.00023159001385405825,0.0007633281907039607,0.30000000000000004,1.0000000000000013,1.0581911024617852
2024-10-15,0.0015711207471086047,0.00015856273771006925,0.0014125580093985353,0.2,1.0000000000000013,1.0596858587790416
2024-10-16,0.0010495649858168659,0.0002600930108509215,0.0007894719749659444,0.33333333333333337,1.0000000000000013,1.0605224510668154
2024-10-17,0.004537328321997081,0.0001529558859863614,0.00438437243601072,0.2,1.0000000000000013,1.0651721764690432
2024-10-18,0.0006176479315321188,0.0002369970601152102,0.00038065087141690864,0.3258064516129032,1.0000000000000002,1.065577635186225
2024-10-21,-0.00014216613565133407,0.0001807364012813043,-0.00032290253693263834,0.2602150537634409,1.0000000000000013,1.0652335574645246
2024-10-22,0.0026121667000829894,0.0002115796231764837,0.0024005870769065055,0.30000000000000004,1.0000000000000013,1.0677907433764613
2024-10-23,0.004639839234070115,0.00017273589334520565,0.004467103340724909,0.23333333333333334,1.0000000000000013,1.0725606749733934
2024-10-24,0.0012007262675597184,0.0001994392664496134,0.001001287001110105,0.2666666666666667,1.0000000000000013,1.073634616035146
2024-10-25,-0.0028757402107082736,0.00030289491214573075,-0.0031786351228540043,0.4,1.0000000000000013,1.0702219233355048
2024-10-28,-0.0013771636465309653,0.0002410352442907124,-0.0016181988908216777,0.33333333333333337,1.0000000000000013,1.0684900914062303
2024-10-29,0.0018492997430407524,0.0002587510986328715,0.001590548644407881,0.3666666666666667,1.0000000000000013,1.0701895768726797
2024-10-30,0.002973732023376409,0.00023967901973830248,0.0027340530036381065,0.33333333333333337,1.0000000000000013,1.0731155318997907
2024-10-31,-0.0011295615969931635,0.0002598005332798125,-0.0013893621302729759,0.3666666666666667,1.0000000000000013,1.0716245858183615
2024-11-01,0.0022221629255204218,0.0002001238106830541,0.0020220391148373677,0.2666666666666667,1.0000000000000013,1.0737914526473076
2024-11-04,0.0024869720728159564,0.00016816275934523352,0.002318809313470723,0.23333333333333336,1.0000000000000013,1.0762813702684315
2024-11-05,-0.0007186035912353638,0.0002588088489074254,-0.0009774124401427892,0.3666666666666667,1.0000000000000013,1.075229399468037
2024-11-06,0.0006210044962595638,0.0002740662053847725,0.0003469382908747913,0.3666666666666667,1.0000000000000013,1.0756024377181868
2024-11-07,0.002128477784899699,0.00027141642408804947,0.0018570613608116498,0.3666666666666667,1.0000000000000013,1.077599897444868
2024-11-08,-0.0006337677683416607,0.00019857499182647113,-0.0008323427601681318,0.26666666666666666,1.0000000000000013,1.0767029649718718
2024-11-11,0.0032649240521502388,0.00023782790885091887,0.00302709614329932,0.33333333333333337,1.0000000000000013,1.079962248364617
2024-11-12,-0.00460963287813567,0.00022339158224143814,-0.004833024460377108,0.30000000000000004,1.0000000000000013,1.074742764401987
2024-11-13,0.007549428587733184,0.00021851263912924088,0.007330915948603943,0.30000000000000004,1.0000000000000013,1.0826216132741882
2024-11-14,-0.0021189838017856514,0.00024327694646447337,-0.0023622607482501248,0.33333333333333337,1.0000000000000013,1.0800641787319434
2024-11-15,0.0028203574995218634,0.00026470806098052727,0.002555649438541336,0.3333333333333333,1.0000000000000013,1.082824444143908
2024-11-18,-4.476193049633391e-05,0.0002472273311915222,-0.0002919892616878561,0.33333333333333337,1.0000000000000013,1.0825082710339249
2024-11-19,0.001964928313494217,0.00026577021316419937,0.0016991581003300176,0.32903225806451614,1.0000000000000002,1.0843476237313265
2024-11-20,0.009193584628998993,0.00021222663020063737,0.008981357998798355,0.2946236559139785,1.0000000000000013,1.0940865379352038
2024-11-21,-0.0015217066042453099,0.00012176079270272651,-0.0016434673969480363,0.16666666666666669,1.0000000000000013,1.0922884423806676
2024-11-22,-0.004545254334092649,0.00011222455471530653,-0.004657478888807956,0.16666666666666669,1.0000000000000013,1.0872011320197907
2024-11-25,-0.0009681943236699676,0.00010706994347983964,-0.0010752642671498073,0.16666666666666669,1.0000000000000013,1.0860321034913252
2024-11-26,-3.619615722669659e-05,0.0002215969693843,-0.0002577931266109966,0.33333333333333337,1.0000000000000013,1.0857521318797663
2024-11-27,0.004492208607984846,0.0002492066937065394,0.004243001914278306,0.3666666666666667,1.0000000000000013,1.0903589802537639
2024-11-28,0.0002414815458893882,0.00017654713228220558,6.493441360718263e-05,0.2666666666666667,1.0000000000000013,1.090429782074768
2024-11-29,-0.0007186592252734394,0.00023041078544975118,-0.0009490700107231906,0.3,1.0000000000000013,1.0893948878698014
2024-12-02,-0.0013924521914433644,0.00026263227251674566,-0.0016550844639601102,0.3666666666666667,1.0000000000000013,1.0875918473157706
2024-12-03,0.0017983511471768457,0.000179238523222464,0.0016191126239543817,0.23333333333333334,1.0000000000000013,1.0893527810054695
2024-12-04,-0.005579140815683153,0.0001651211832038954,-0.005744261998887048,0.2666666666666667,1.0000000000000013,1.0830952532221578
2024-12-05,-0.0015912623603653298,0.0001949227135094991,-0.0017861850738748288,0.26666666666666666,1.0000000000000013,1.0811606446472677
2024-12-06,0.009284745034519183,0.00016660921991729506,0.009118135814601889,0.23333333333333334,1.0000000000000013,1.091018814242564
2024-12-09,-0.0053541988517543946,0.00014357512231293792,-0.005497773974067332,0.16666666666666669,1.0000000000000013,1.0850206394004034
2024-12-10,0.0025203119374000564,0.00015535559553501684,0.0023649563418650394,0.2,1.0000000000000013,1.0875866658426079
2024-12-11,0.0035693488272288687,0.00011328195936068889,0.00345606686786818,0.16666666666666669,1.0000000000000013,1.091345438084362
2024-12-12,-0.005534684330733902,0.00016294957435658883,-0.005697633905090491,0.23333333333333336,1.0000000000000013,1.0851273513141666
2024-12-13,-0.004043896972018124,0.0002579418108813423,-0.004301838782899466,0.3666666666666667,1.0000000000000013,1.0804593083898983
2024-12-16,0.0022778342091402995,0.0001654022808797924,0.002112431928260507,0.23333333333333334,1.0000000000000013,1.0827417051301276
2024-12-17,0.0002838245275324762,0.00019882309375988597,8.500143377259024e-05,0.2666666666666667,1.0000000000000013,1.082833739727469
2024-12-18,0.0033945392981997954,0.00024274619556069552,0.0031517931026391,0.33333333333333337,1.0000000000000013,1.0862466076396469
2024-12-19,0.0003610600880800856,0.00014636285296099015,0.00021469723511909547,0.2,1.0000000000000013,1.0864798217829645
2024-12-20,0.00026371476803938054,0.0002860391132060714,-2.2324345166690855e-05,0.3666666666666667,1.0000000000000013,1.0864555668324065
2024-12-23,-8.426909348513957e-05,0.00029950864359799064,-0.0003837777370831302,0.3935483870967742,1.0000000000000004,1.0860386093735261
2024-12-24,-0.004108442965741333,0.0003142115740138654,-0.004422654539755198,0.4258064516129032,1.0000000000000013,1.081235435787431
2024-12-25,-0.0013133424730814647,0.00026466880053818286,-0.0015780112736196476,0.3666666666666667,1.0000000000000013,1.0795292340803213
2024-12-26,0.0024824863742384535,0.0002487727820203712,0.0022337135922180823,0.33333333333333337,1.0000000000000013,1.0819405932036834
2024-12-27,0.0022518944910508458,0.0002012187828631573,0.0020506757081876882,0.2666666666666667,1.0000000000000013,1.0841593024958684
2024-12-30,0.004347186112189892,0.00018924964357350488,0.004157936468616387,0.2666666666666667,1.0000000000000013,1.0886671679975057
2024-12-31,-0.0005132268222510577,0.0001598621331642449,-0.0006730889554153026,0.2,1.0000000000000013,1.0879343981506033
2025-01-01,-2.1553072766204197e-05,0.0001997021226347419,-0.0002212551954009461,0.26666666666666666,1.0000000000000013,1.0876936870127571
2025-01-02,-0.0017989489082915972,0.00022503319380718734,-0.0020239821020987844,0.30000000000000004,1.0000000000000013,1.0854922144576775
2025-01-03,0.002217992459348964,0.00023219038746320004,0.001985802071885764,0.30000000000000004,1.0000000000000013,1.0876477871461634
2025-01-06,0.007853404272910381,0.0002204806523399197,0.007632923620570462,0.3,1.0000000000000013,1.0959497196315326
2025-01-07,-0.0005427105743064769,0.00017637215901002568,-0.0007190827333165026,0.23333333333333334,1.0000000000000013,1.0951616411115626
2025-01-08,0.0032005020550294116,0.00023564495280843872,0.002964857102220973,0.33333333333333337,1.0000000000000013,1.0984086388812921
2025-01-09,-0.0014876719824474891,0.00014399647411615857,-0.0016316684565636477,0.2,1.0000000000000013,1.0966164001528125
2025-01-10,-0.0018928385629240357,0.00014554977770306956,-0.0020383883406271054,0.2,1.0000000000000013,1.0943810700686005
2025-01-13,-0.0022312450631054837,0.00023501252063463387,-0.0024662575837401174,0.33333333333333337,1.0000000000000013,1.0916820444550424
2025-01-14,0.002307086021885203,0.00020937656617214714,0.002097709455713056,0.30000000000000004,1.0000000000000013,1.093972076202328
2025-01-15,0.0030848005614758332,0.00021950453527702158,0.0028652960261988116,0.30000000000000004,1.0000000000000013,1.097106630045043
2025-01-16,0.0009833307922662146,0.00019577233554031914,0.0007875584567258954,0.26666666666666666,1.0000000000000013,1.097970665649465
2025-01-17,0.004834766764909772,0.0001654761573171912,0.004669290607592581,0.23333333333333336,1.0000000000000013,1.1030974097659942
2025-01-20,-0.000913475059682677,0.00014020591456081837,-0.0010536809742434953,0.2,1.0000000000000013,1.1019350970125865
2025-01-21,0.0034036373106994334,0.00011235513741546325,0.00329128217328397,0.16666666666666669,1.0000000000000013,1.1055618763535
2025-01-22,0.007148809603755124,0.00017888247145729418,0.00696992713229783,0.26666666666666666,1.0000000000000013,1.1132675620719303
2025-01-23,0.003627876970009476,0.00014465387610895986,0.003483223093900516,0.2,1.0000000000000013,1.1171453213538296
2025-01-24,0.004026268789265558,0.00014413056984571436,0.0038821382194198437,0.2,1.0000000000000013,1.1214822339025035
2025-01-27,-0.0021592267972528434,0.0001470923636979836,-0.002306319160950827,0.2,1.0000000000000013,1.1188957379377882
2025-01-28,-0.00015354071878702965,0.00031236075556408696,-0.0004659014743511166,0.4,1.0000000000000013,1.1183744427638378
2025-01-29,0.003790798126056172,0.0002208591876834932,0.003569938938372679,0.30000000000000004,1.0000000000000013,1.1223669712347413
2025-01-30,0.00041745476665571904,0.00018466544500471882,0.00023278932165100022,0.2666666666666667,1.0000000000000013,1.1226282462806185
2025-01-31,0.0033942401460879896,0.0001857275917397176,0.003208512554348272,0.26666666666666666,1.0000000000000013,1.1262302131026758
2025-02-03,0.0010510418643010493,0.0001919661180534981,0.0008590757462475512,0.2666666666666667,1.0000000000000013,1.1271977301634437
2025-02-04,-0.0023041003819730997,0.00018515062073503485,-0.0024892510027081345,0.2666666666666667,1.0000000000000013,1.124391852083384
2025-02-05,0.004714264242633322,0.00024365419486107118,0.004470610047772251,0.33333333333333337,1.0000000000000013,1.1294185695949412
2025-02-06,0.0029139943594491567,0.00016864762128050465,0.002745346738168652,0.23333333333333336,1.0000000000000013,1.1325192151810057
2025-02-07,9.343384231809106e-05,0.00015090511428618133,-5.7471271968090266e-05,0.2,1.0000000000000013,1.132454127861181
2025-02-10,0.004143246043280576,0.000146463594966945,0.003996782448313631,0.2,1.0000000000000013,1.1369803006429369
2025-02-11,0.00041310327041098343,0.00018724078373999372,0.0002258624866709897,0.23333333333333334,1.0000000000000013,1.137237101840936
2025-02-12,0.001183712989136625,0.00015653046243617236,0.0010271825267004525,0.2,1.0000000000000013,1.1384052519206624
2025-02-13,-0.004771812788352529,0.00018241496015309125,-0.004954227748505621,0.23333333333333334,1.0000000000000013,1.1327653330325527
2025-02-14,-0.0022076339198440357,0.00020458118104026694,-0.0024122151008843028,0.2666666666666667,1.0000000000000013,1.1300328593904534
2025-02-17,-0.0005865565932716438,0.00023000189100566603,-0.0008165584842773099,0.33333333333333337,1.0000000000000013,1.129110121471606
2025-02-18,-0.0035622822911513296,0.00018589921008184293,-0.0037481815012331723,0.2666666666666667,1.0000000000000013,1.124878011801451
2025-02-19,-0.0034028290508919356,0.0001917566346526722,-0.003594585685544608,0.2623655913978495,1.0000000000000007,1.1208345414022456
2025-02-20,0.0057608182345085,0.0002774133296653216,0.0054834049048431786,0.39139784946236555,1.0000000000000013,1.1269805310240884
2025-02-21,-0.001909837452426428,0.00014062045684204522,-0.0020504579092684733,0.2,1.0000000000000013,1.1246697048806584
2025-02-24,-0.0013310573482035416,0.00015668603458507,-0.0014877433827886117,0.23333333333333334,1.0000000000000013,1.1229964849693994
2025-02-25,-0.000658878265355495,0.00015928942740950152,-0.0008181676927649965,0.23333333333333334,1.0000000000000013,1.1220776855263088
2025-02-26,-0.0025710305860642112,0.0002233237429527419,-0.002794354329016953,0.30000000000000004,1.0000000000000013,1.118942202888265
2025-02-27,-0.003316645834471814,0.0002341995908394888,-0.003550845425311303,0.33333333333333337,1.0000000000000013,1.1149690120859514
2025-02-28,-0.002663539222199505,0.00019559553851120304,-0.0028591347607107077,0.2666666666666667,1.0000000000000013,1.1117811654263812
2025-03-03,-0.003696804557465139,0.0002823918616621713,-0.00397919641912731,0.4,1.0000000000000013,1.1073571697940632
2025-03-04,-0.0015123456537056382,0.0002947606506640754,-0.0018071063043697136,0.4,1.0000000000000013,1.1053560576713393
2025-03-05,0.004066440125728904,0.0002692877266625411,0.003797152399066363,0.3602150537634409,1.0000000000000004,1.1095532630775484
2025-03-06,-0.00371687767691827,0.0002789578843341655,-0.003995835561252436,0.3935483870967742,1.0000000000000004,1.1051196706918396
2025-03-07,0.0032541289287936425,0.00029309124903436083,0.0029610376797592815,0.3946236559139785,1.0000000000000013,1.1083919716774013
2025-03-10,0.0022888380491192257,0.00022154881702989894,0.002067289232089327,0.30000000000000004,1.0000000000000013,1.1106833384653845
2025-03-11,0.0024558366065280768,0.00025305986805283966,0.002202776738475237,0.33333333333333337,1.0000000000000013,1.1131299258871679
2025-03-12,0.0018687003215837376,0.00021001086173263453,0.001658689459851103,0.2666666666666667,1.0000000000000013,1.1149762627626818
2025-03-13,0.0055835916947601216,0.00022657562552868713,0.005357016069231434,0.30000000000000004,1.0000000000000013,1.120949208519113
2025-03-14,-0.003024458495988572,0.00021924461501926105,-0.0032437031110078333,0.30000000000000004,1.0000000000000013,1.1173131820841578
2025-03-17,-0.004342451777359677,0.00023662859091176983,-0.004579080368271447,0.33333333333333337,1.0000000000000013,1.1121969152268651
2025-03-18,-0.0004358955527186446,0.0002722944585060278,-0.0007081900112246725,0.3666666666666667,1.0000000000000013,1.1114092684809866
2025-03-19,-0.001074777033878053,0.00021983245497463706,-0.00129460948885269,0.30000000000000004,1.0000000000000013,1.1099704274960123
2025-03-20,0.003260051577862707,0.0002973558630100034,0.0029626957148527035,0.43333333333333335,1.0000000000000013,1.113258932125168
2025-03-21,-0.0010543453066540443,0.0002930953807688852,-0.0013474406874229294,0.4,1.0000000000000013,1.1117588817443855
2025-03-24,0.000778598335619998,0.0002553713023844969,0.0005232270332355011,0.3666666666666667,1.0000000000000013,1.1123405840457539
2025-03-25,-0.0023512593132529163,0.00030143459346978514,-0.0026526939067227015,0.4,1.0000000000000013,1.1093898849562553
2025-03-26,0.0020295307324205065,0.0003376097914292484,0.001691920940991258,0.4666666666666667,1.0000000000000013,1.1112668849343368
2025-03-27,0.0054574022461097,0.00019801870412903568,0.005259383541980665,0.23333333333333334,1.0000000000000013,1.1171114636997086
2025-03-28,0.0027632517303831272,0.00024074231044997308,0.0025225094199331543,0.33333333333333337,1.0000000000000013,1.1199293878900065
2025-03-31,-0.004460035360903108,0.0001971577992413473,-0.004657193160144455,0.26666666666666666,1.0000000000000013,1.1147136604048804
2025-04-01,-0.0024231933729717873,0.00021135437711241532,-0.0026345477500842028,0.30000000000000004,1.0000000000000013,1.1117768940388726
2025-04-02,0.0025311269789047726,0.0002447648799312963,0.0022863620989734762,0.33333333333333337,1.0000000000000013,1.1143188185919175
2025-04-03,0.002625862682508076,0.00026943045776499076,0.0023564322247430856,0.3666666666666667,1.0000000000000013,1.1169446353646852
2025-04-04,0.005334811990465461,0.00019291082033145621,0.005141901170134004,0.2666666666666667,1.0000000000000013,1.1226878542922416
2025-04-07,-0.002317560047549853,0.00011301990126144537,-0.0024305799488112986,0.16666666666666669,1.0000000000000013,1.119959071704825
2025-04-08,-0.001234656753309612,0.00010529374732499405,-0.001339950500634606,0.13333333333333333,1.0000000000000013,1.1184583819860037
2025-04-09,-0.001198685621499283,0.00016302368310611344,-0.0013617093046053965,0.2,1.0000000000000013,1.1169353668004394
2025-04-10,0.001953950047316344,0.0003063399460741556,0.0016476101012421883,0.43333333333333335,1.0000000000000013,1.1187756407932143
2025-04-11,0.0039411933751176765,0.00019225537072150358,0.003748938004396173,0.2666666666666667,1.0000000000000013,1.1229698613113768
2025-04-14,0.0034698173425040126,0.00021648652050629564,0.003253330821997717,0.3,1.0000000000000013,1.1266232537733556
2025-04-15,0.010309857576872888,0.00019081400837202842,0.01011904356850086,0.26666666666666666,1.0000000000000013,1.1380236035635742
2025-04-16,-9.670267471713418e-05,0.00013316035742351947,-0.00022986303214065366,0.16666666666666669,1.0000000000000013,1.1377620140074114
2025-04-17,-0.0025233209762261697,0.00011553355542915858,-0.002638854531655328,0.16666666666666666,1.0000000000000013,1.1347596255608026
2025-04-18,-0.0031604883496606476,0.00018856143260443406,-0.0033490497822650815,0.26666666666666666,1.0000000000000013,1.1309592590838948
2025-04-21,-0.0018572627688686213,0.00021810514775339373,-0.002075367916622015,0.30000000000000004,1.0000000000000013,1.1286121025225855
2025-04-22,0.0022083339318458954,0.0002595076727796236,0.0019488262590662718,0.33333333333333337,1.0000000000000013,1.1308115714242815
2025-04-23,-0.004347733604678854,0.00015742406648043067,-0.0045051576711592845,0.2,1.0000000000000013,1.1257170869986437
2025-04-24,0.0012940657569707496,0.0001855479601617957,0.001108517796808954,0.2666666666666667,1.0000000000000013,1.1269649644237536
2025-04-25,0.0001543883999767052,0.00019671535805540643,-4.232695807870123e-05,0.2655913978494624,1.0000000000000002,1.1269172634249482
2025-04-28,-0.002601522757997084,0.00027463560262222227,-0.0028761583606193063,0.36344086021505373,1.0000000000000013,1.1236760709160223
2025-04-29,-0.00011255883730347668,0.0002835175893089037,-0.0003960764266123804,0.3666666666666667,1.0000000000000013,1.1232310093131839
2025-04-30,-0.0016748844064387255,0.00023611505238516647,-0.001910999458823892,0.33333333333333337,1.0000000000000013,1.1210845154622522
2025-05-01,0.005063389945440463,0.00028984846826659043,0.0047735414771738725,0.3666666666666667,1.0000000000000013,1.1264360588962286
2025-05-02,-0.00037637464362525337,0.0002639003417057449,-0.0006402749853309982,0.33333333333333337,1.0000000000000013,1.1257148300651425
2025-05-05,-0.0031074011446540237,0.00020266286471975432,-0.003310064009373778,0.26666666666666666,1.0000000000000013,1.1219886419213256
2025-05-06,-0.004176591429691445,0.00022462365188434796,-0.004401215081575793,0.30000000000000004,1.0000000000000013,1.1170505285891448
2025-05-07,-0.0012149981360850613,0.000309359545693604,-0.0015243576817786653,0.42580645161290326,1.0000000000000002,1.1153477440349548
2025-05-08,0.01043159198030376,0.0003098528372524498,0.010121739143051312,0.3924731182795699,1.0000000000000013,1.1266370029538673
2025-05-09,0.003127745208347294,0.00022809550445630495,0.002899649703890989,0.33333333333333337,1.0000000000000013,1.129903855605875
2025-05-12,0.0027045103717917357,0.00019634861518976176,0.002508161756601974,0.3,1.0000000000000013,1.1327378372451429
2025-05-13,0.005023148414234523,0.000203920759329955,0.004819227654904569,0.30000000000000004,1.0000000000000013,1.1381967587561514
2025-05-14,-2.83448634645887e-05,0.0001791619393658762,-0.0002075068028304649,0.26666666666666666,1.0000000000000013,1.13796057518575
2025-05-15,0.0020375344076195897,9.842677983617698e-05,0.0019391076277834127,0.16666666666666666,1.0000000000000013,1.1401672032172097
2025-05-16,0.0033258860224268175,0.00020760196512234602,0.0031182840573044713,0.26666666666666666,1.0000000000000013,1.1437225684296635
2025-05-19,0.0049190039435715064,0.0001440788879823676,0.0047749250555891385,0.2,1.0000000000000013,1.1491837579783009
